단계,레벨,공격력,방어력,체력,공격력 강화 비용(G),방어력 강화 비용(G),체력 강화 비용(G),공격력 누적 비용(G),방어력 누적 비용(G),체력 누적 비용(G)
2,352,470,235,3520,22,21,19,5955,5741,5530
2,353,471,236,3530,22,21,19,5977,5762,5549
2,354,472,236,3540,22,21,20,5999,5783,5568
2,355,474,237,3550,22,21,20,6021,5804,5588
2,356,475,238,3560,22,21,20,6043,5825,5608
2,357,476,238,3570,23,21,20,6065,5846,5628
2,358,478,239,3580,23,21,20,6088,5867,5648
2,359,479,240,3590,23,21,20,6111,5888,5668
2,360,480,240,3600,23,21,20,6134,5909,5688
2,361,482,241,3610,23,21,20,6157,5930,5708
2,362,483,242,3620,23,21,20,6180,5951,5728
2,363,484,242,3630,23,21,20,6203,5972,5748
2,364,486,243,3640,23,21,20,6226,5993,5768
2,365,487,244,3650,23,21,20,6249,6014,5788
2,366,488,244,3660,23,21,20,6272,6035,5808
2,367,490,245,3670,23,21,20,6295,6056,5828
2,368,491,246,3680,23,21,20,6318,6077,5848
2,369,492,246,3690,23,21,20,6341,6098,5868
2,370,494,247,3700,23,21,20,6364,6119,5888
2,371,495,248,3710,23,21,20,6387,6140,5908
2,372,496,248,3720,23,21,20,6410,6161,5928
2,373,498,249,3730,23,21,20,6433,6182,5948
2,374,499,250,3740,23,22,20,6456,6203,5968
2,375,500,250,3750,23,22,20,6479,6225,5988
2,376,502,251,3760,23,22,20,6502,6247,6008
2,377,503,252,3770,23,22,20,6525,6269,6028
2,378,504,252,3780,23,22,20,6548,6291,6048
2,379,506,253,3790,23,22,20,6571,6313,6068
2,380,507,254,3800,23,22,20,6594,6335,6088
2,381,508,254,3810,23,22,20,6617,6357,6108
2,382,510,255,3820,23,22,20,6640,6379,6128
2,383,511,256,3830,23,22,20,6663,6401,6148
2,384,512,256,3840,24,22,20,6686,6423,6168
2,385,514,257,3850,24,22,20,6710,6445,6188
2,386,515,258,3860,24,22,20,6734,6467,6208
2,387,516,258,3870,24,22,20,6758,6489,6228
2,388,518,259,3880,24,22,20,6782,6511,6248
2,389,519,260,3890,24,22,20,6806,6533,6268
2,390,520,260,3900,24,22,20,6830,6555,6288
2,391,522,261,3910,24,22,20,6854,6577,6308
2,392,523,262,3920,24,22,20,6878,6599,6328
2,393,524,262,3930,24,22,20,6902,6621,6348
2,394,526,263,3940,24,22,21,6926,6643,6368
2,395,527,264,3950,24,22,21,6950,6665,6389
2,396,528,264,3960,24,22,21,6974,6687,6410
2,397,530,265,3970,24,22,21,6998,6709,6431
2,398,531,266,3980,24,22,21,7022,6731,6452
2,399,532,266,3990,24,22,21,7046,6753,6473
2,400,534,267,4000,24,22,21,7070,6775,6494
2,401,535,268,4010,24,22,21,7094,6797,6515
2,402,536,268,4020,24,22,21,7118,6819,6536
2,403,538,269,4030,24,22,21,7142,6841,6557
2,404,539,270,4040,24,22,21,7166,6863,6578
2,405,540,270,4050,24,23,21,7190,6885,6599
2,406,542,271,4060,24,23,21,7214,6908,6620
2,407,543,272,4070,24,23,21,7238,6931,6641
2,408,544,272,4080,24,23,21,7262,6954,6662
2,409,546,273,4090,25,23,21,7286,6977,6683
2,410,547,274,4100,25,23,21,7311,7000,6704
2,411,548,274,4110,25,23,21,7336,7023,6725
2,412,550,275,4120,25,23,21,7361,7046,6746
2,413,551,276,4130,25,23,21,7386,7069,6767
2,414,552,276,4140,25,23,21,7411,7092,6788
2,415,554,277,4150,25,23,21,7436,7115,6809
2,416,555,278,4160,25,23,21,7461,7138,6830
2,417,556,278,4170,25,23,21,7486,7161,6851
2,418,558,279,4180,25,23,21,7511,7184,6872
2,419,559,280,4190,25,23,21,7536,7207,6893
2,420,560,280,4200,25,23,21,7561,7230,6914
2,421,562,281,4210,25,23,21,7586,7253,6935
2,422,563,282,4220,25,23,21,7611,7276,6956
2,423,564,282,4230,25,23,21,7636,7299,6977
2,424,566,283,4240,25,23,21,7661,7322,6998
2,425,567,284,4250,25,23,21,7686,7345,7019
2,426,568,284,4260,25,23,21,7711,7368,7040
2,427,570,285,4270,25,23,21,7736,7391,7061
2,428,571,286,4280,25,23,21,7761,7414,7082
2,429,572,286,4290,25,23,21,7786,7437,7103
2,430,574,287,4300,25,23,21,7811,7460,7124
2,431,575,288,4310,25,23,22,7836,7483,7145
2,432,576,288,4320,25,23,22,7861,7506,7167
2,433,578,289,4330,26,23,22,7886,7529,7189
2,434,579,290,4340,26,23,22,7912,7552,7211
2,435,580,290,4350,26,24,22,7938,7575,7233
2,436,582,291,4360,26,24,22,7964,7599,7255
2,437,583,292,4370,26,24,22,7990,7623,7277
2,438,584,292,4380,26,24,22,8016,7647,7299
2,439,586,293,4390,26,24,22,8042,7671,7321
2,440,587,294,4400,26,24,22,8068,7695,7343
2,441,588,294,4410,26,24,22,8094,7719,7365
2,442,590,295,4420,26,24,22,8120,7743,7387
2,443,591,296,4430,26,24,22,8146,7767,7409
2,444,592,296,4440,26,24,22,8172,7791,7431
2,445,594,297,4450,26,24,22,8198,7815,7453
2,446,595,298,4460,26,24,22,8224,7839,7475
2,447,596,298,4470,26,24,22,8250,7863,7497
2,448,598,299,4480,26,24,22,8276,7887,7519
2,449,599,300,4490,26,24,22,8302,7911,7541
2,450,600,300,4500,26,24,22,8328,7935,7563
2,451,602,301,4510,26,24,22,8354,7959,7585
2,452,603,302,4520,26,24,22,8380,7983,7607
2,453,604,302,4530,26,24,22,8406,8007,7629
2,454,606,303,4540,26,24,22,8432,8031,7651
2,455,607,304,4550,26,24,22,8458,8055,7673
2,456,608,304,4560,27,24,22,8484,8079,7695
2,457,610,305,4570,27,24,22,8511,8103,7717
2,458,611,306,4580,27,24,22,8538,8127,7739
2,459,612,306,4590,27,24,22,8565,8151,7761
2,460,614,307,4600,27,24,22,8592,8175,7783
2,461,615,308,4610,27,24,22,8619,8199,7805
2,462,616,308,4620,27,24,22,8646,8223,7827
2,463,618,309,4630,27,25,22,8673,8247,7849
2,464,619,310,4640,27,25,22,8700,8272,7871
2,465,620,310,4650,27,25,22,8727,8297,7893
2,466,622,311,4660,27,25,22,8754,8322,7915
2,467,623,312,4670,27,25,23,8781,8347,7937
2,468,624,312,4680,27,25,23,8808,8372,7960
2,469,626,313,4690,27,25,23,8835,8397,7983
2,470,627,314,4700,27,25,23,8862,8422,8006
2,471,628,314,4710,27,25,23,8889,8447,8029
2,472,630,315,4720,27,25,23,8916,8472,8052
2,473,631,316,4730,27,25,23,8943,8497,8075
2,474,632,316,4740,27,25,23,8970,8522,8098
2,475,634,317,4750,27,25,23,8997,8547,8121
2,476,635,318,4760,27,25,23,9024,8572,8144
2,477,636,318,4770,27,25,23,9051,8597,8167
2,478,638,319,4780,28,25,23,9078,8622,8190
2,479,639,320,4790,28,25,23,9106,8647,8213
2,480,640,320,4800,28,25,23,9134,8672,8236
2,481,642,321,4810,28,25,23,9162,8697,8259
2,482,643,322,4820,28,25,23,9190,8722,8282
2,483,644,322,4830,28,25,23,9218,8747,8305
2,484,646,323,4840,28,25,23,9246,8772,8328
2,485,647,324,4850,28,25,23,9274,8797,8351
2,486,648,324,4860,28,25,23,9302,8822,8374
2,487,650,325,4870,28,25,23,9330,8847,8397
2,488,651,326,4880,28,25,23,9358,8872,8420
2,489,652,326,4890,28,25,23,9386,8897,8443
2,490,654,327,4900,28,26,23,9414,8922,8466
2,491,655,328,4910,28,26,23,9442,8948,8489
2,492,656,328,4920,28,26,23,9470,8974,8512
2,493,658,329,4930,28,26,23,9498,9000,8535
2,494,659,330,4940,28,26,23,9526,9026,8558
2,495,660,330,4950,28,26,23,9554,9052,8581
2,496,662,331,4960,28,26,23,9582,9078,8604
2,497,663,332,4970,28,26,23,9610,9104,8627
2,498,664,332,4980,28,26,23,9638,9130,8650
2,499,666,333,4990,29,26,23,9666,9156,8673
2,500,667,334,5000,29,26,23,9695,9182,8696
2,501,668,334,5010,29,26,24,9724,9208,8719
2,502,670,335,5020,29,26,24,9753,9234,8743
2,503,671,336,5030,29,26,24,9782,9260,8767
2,504,672,336,5040,29,26,24,9811,9286,8791
2,505,674,337,5050,29,26,24,9840,9312,8815
2,506,675,338,5060,29,26,24,9869,9338,8839
2,507,676,338,5070,29,26,24,9898,9364,8863
2,508,678,339,5080,29,26,24,9927,9390,8887
2,509,679,340,5090,29,26,24,9956,9416,8911
2,510,680,340,5100,29,26,24,9985,9442,8935
2,511,682,341,5110,29,26,24,10014,9468,8959
2,512,683,342,5120,29,26,24,10043,9494,8983
2,513,684,342,5130,29,26,24,10072,9520,9007
2,514,686,343,5140,29,26,24,10101,9546,9031
2,515,687,344,5150,29,26,24,10130,9572,9055
2,516,688,344,5160,29,27,24,10159,9598,9079
2,517,690,345,5170,29,27,24,10188,9625,9103
2,518,691,346,5180,29,27,24,10217,9652,9127
2,519,692,346,5190,29,27,24,10246,9679,9151
2,520,694,347,5200,30,27,24,10275,9706,9175
2,521,695,348,5210,30,27,24,10305,9733,9199
2,522,696,348,5220,30,27,24,10335,9760,9223
2,523,698,349,5230,30,27,24,10365,9787,9247
2,524,699,350,5240,30,27,24,10395,9814,9271
2,525,700,350,5250,30,27,24,10425,9841,9295
2,526,702,351,5260,30,27,24,10455,9868,9319
2,527,703,352,5270,30,27,24,10485,9895,9343
2,528,704,352,5280,30,27,24,10515,9922,9367
2,529,706,353,5290,30,27,24,10545,9949,9391
2,530,707,354,5300,30,27,24,10575,9976,9415
2,531,708,354,5310,30,27,24,10605,10003,9439
2,532,710,355,5320,30,27,24,10635,10030,9463
2,533,711,356,5330,30,27,24,10665,10057,9487
2,534,712,356,5340,30,27,25,10695,10084,9511
2,535,714,357,5350,30,27,25,10725,10111,9536
2,536,715,358,5360,30,27,25,10755,10138,9561
2,537,716,358,5370,30,27,25,10785,10165,9586
2,538,718,359,5380,30,27,25,10815,10192,9611
2,539,719,360,5390,30,27,25,10845,10219,9636
2,540,720,360,5400,31,27,25,10875,10246,9661
2,541,722,361,5410,31,27,25,10906,10273,9686
2,542,723,362,5420,31,28,25,10937,10300,9711
2,543,724,362,5430,31,28,25,10968,10328,9736
2,544,726,363,5440,31,28,25,10999,10356,9761
2,545,727,364,5450,31,28,25,11030,10384,9786
2,546,728,364,5460,31,28,25,11061,10412,9811
2,547,730,365,5470,31,28,25,11092,10440,9836
2,548,731,366,5480,31,28,25,11123,10468,9861
2,549,732,366,5490,31,28,25,11154,10496,9886
2,550,734,367,5500,31,28,25,11185,10524,9911
2,551,735,368,5510,31,28,25,11216,10552,9936
2,552,736,368,5520,31,28,25,11247,10580,9961
2,553,738,369,5530,31,28,25,11278,10608,9986
2,554,739,370,5540,31,28,25,11309,10636,10011
2,555,740,370,5550,31,28,25,11340,10664,10036
2,556,742,371,5560,31,28,25,11371,10692,10061
2,557,743,372,5570,31,28,25,11402,10720,10086
2,558,744,372,5580,31,28,25,11433,10748,10111
2,559,746,373,5590,32,28,25,11464,10776,10136
2,560,747,374,5600,32,28,25,11496,10804,10161
2,561,748,374,5610,32,28,25,11528,10832,10186
2,562,750,375,5620,32,28,25,11560,10860,10211
2,563,751,376,5630,32,28,25,11592,10888,10236
2,564,752,376,5640,32,28,25,11624,10916,10261
2,565,754,377,5650,32,28,26,11656,10944,10286
2,566,755,378,5660,32,29,26,11688,10972,10312
2,567,756,378,5670,32,29,26,11720,11001,10338
2,568,758,379,5680,32,29,26,11752,11030,10364
2,569,759,380,5690,32,29,26,11784,11059,10390
2,570,760,380,5700,32,29,26,11816,11088,10416
2,571,762,381,5710,32,29,26,11848,11117,10442
2,572,763,382,5720,32,29,26,11880,11146,10468
2,573,764,382,5730,32,29,26,11912,11175,10494
2,574,766,383,5740,32,29,26,11944,11204,10520
2,575,767,384,5750,32,29,26,11976,11233,10546
2,576,768,384,5760,32,29,26,12008,11262,10572
2,577,770,385,5770,32,29,26,12040,11291,10598
2,578,771,386,5780,33,29,26,12072,11320,10624
2,579,772,386,5790,33,29,26,12105,11349,10650
2,580,774,387,5800,33,29,26,12138,11378,10676
2,581,775,388,5810,33,29,26,12171,11407,10702
2,582,776,388,5820,33,29,26,12204,11436,10728
2,583,778,389,5830,33,29,26,12237,11465,10754
2,584,779,390,5840,33,29,26,12270,11494,10780
2,585,780,390,5850,33,29,26,12303,11523,10806
2,586,782,391,5860,33,29,26,12336,11552,10832
2,587,783,392,5870,33,29,26,12369,11581,10858
2,588,784,392,5880,33,29,26,12402,11610,10884
2,589,786,393,5890,33,30,26,12435,11639,10910
2,590,787,394,5900,33,30,26,12468,11669,10936
2,591,788,394,5910,33,30,26,12501,11699,10962
2,592,790,395,5920,33,30,26,12534,11729,10988
2,593,791,396,5930,33,30,26,12567,11759,11014
2,594,792,396,5940,33,30,26,12600,11789,11040
2,595,794,397,5950,33,30,26,12633,11819,11066
2,596,795,398,5960,34,30,27,12666,11849,11092
2,597,796,398,5970,34,30,27,12700,11879,11119
2,598,798,399,5980,34,30,27,12734,11909,11146
2,599,799,400,5990,34,30,27,12768,11939,11173
2,600,800,400,6000,34,30,27,12802,11969,11200
3,0,0,0,0,15,15,15,0,0,0
3,1,1,1,8,16,16,16,15,15,15
3,2,2,1,15,16,16,16,31,31,31
3,3,3,2,23,16,16,16,47,47,47
3,4,4,2,30,16,16,16,63,63,63
3,5,5,3,38,16,16,16,79,79,79
3,6,6,3,45,16,16,16,95,95,95
3,7,7,4,53,16,16,16,111,111,111
3,8,8,4,60,16,16,16,127,127,127
3,9,9,5,68,16,16,16,143,143,143
3,10,10,5,75,16,16,16,159,159,159
3,11,11,6,83,16,16,16,175,175,175
3,12,12,6,90,16,16,16,191,191,191
3,13,13,7,98,16,16,16,207,207,207
3,14,14,7,105,16,16,16,223,223,223
3,15,15,8,113,16,16,16,239,239,239
3,16,16,8,120,16,16,16,255,255,255
3,17,17,9,128,16,16,16,271,271,271
3,18,18,9,135,16,16,16,287,287,287
3,19,19,10,143,16,16,16,303,303,303
3,20,20,10,150,16,16,16,319,319,319
3,21,21,11,158,16,16,16,335,335,335
3,22,22,11,165,16,16,16,351,351,351
3,23,23,12,173,16,16,16,367,367,367
3,24,24,12,180,16,16,16,383,383,383
3,25,25,13,188,16,16,16,399,399,399
3,26,26,13,195,16,16,16,415,415,415
3,27,27,14,203,16,16,16,431,431,431
3,28,28,14,210,16,16,16,447,447,447
3,29,29,15,218,16,16,16,463,463,463
3,30,30,15,225,16,16,16,479,479,479
3,31,31,16,233,16,16,16,495,495,495
3,32,32,16,240,16,16,16,511,511,511
3,33,33,17,248,16,16,16,527,527,527
3,34,34,17,255,17,16,16,543,543,543
3,35,35,18,263,17,16,16,560,559,559
3,36,36,18,270,17,16,16,577,575,575
3,37,37,19,278,17,16,16,594,591,591
3,38,38,19,285,17,17,16,611,607,607
3,39,39,20,293,17,17,16,628,624,623
3,40,40,20,300,17,17,16,645,641,639
3,41,41,21,308,17,17,16,662,658,655
3,42,42,21,315,17,17,16,679,675,671
3,43,43,22,323,17,17,16,696,692,687
3,44,44,22,330,17,17,17,713,709,703
3,45,45,23,338,17,17,17,730,726,720
3,46,46,23,345,17,17,17,747,743,737
3,47,47,24,353,17,17,17,764,760,754
3,48,48,24,360,17,17,17,781,777,771
3,49,49,25,368,17,17,17,798,794,788
3,50,50,25,375,17,17,17,815,811,805
3,51,51,26,383,17,17,17,832,828,822
3,52,52,26,390,17,17,17,849,845,839
3,53,53,27,398,17,17,17,866,862,856
3,54,54,27,405,17,17,17,883,879,873
3,55,55,28,413,17,17,17,900,896,890
3,56,56,28,420,17,17,17,917,913,907
3,57,57,29,428,17,17,17,934,930,924
3,58,58,29,435,17,17,17,951,947,941
3,59,59,30,443,17,17,17,968,964,958
3,60,60,30,450,17,17,17,985,981,975
3,61,61,31,458,17,17,17,1002,998,992
3,62,62,31,465,17,17,17,1019,1015,1009
3,63,63,32,473,17,17,17,1036,1032,1026
3,64,64,32,480,17,17,17,1053,1049,1043
3,65,65,33,488,17,17,17,1070,1066,1060
3,66,66,33,495,18,17,17,1087,1083,1077
3,67,67,34,503,18,17,17,1105,1100,1094
3,68,68,34,510,18,17,17,1123,1117,1111
3,69,69,35,518,18,17,17,1141,1134,1128
3,70,70,35,525,18,17,17,1159,1151,1145
3,71,71,36,533,18,17,17,1177,1168,1162
3,72,72,36,540,18,17,17,1195,1185,1179
3,73,73,37,548,18,17,17,1213,1202,1196
3,74,74,37,555,18,18,17,1231,1219,1213
3,75,75,38,563,18,18,17,1249,1237,1230
3,76,76,38,570,18,18,17,1267,1255,1247
3,77,77,39,578,18,18,17,1285,1273,1264
3,78,78,39,585,18,18,17,1303,1291,1281
3,79,79,40,593,18,18,17,1321,1309,1298
3,80,80,40,600,18,18,17,1339,1327,1315
3,81,81,41,608,18,18,17,1357,1345,1332
3,82,82,41,615,18,18,17,1375,1363,1349
3,83,83,42,623,18,18,17,1393,1381,1366
3,84,84,42,630,18,18,18,1411,1399,1383
3,85,85,43,638,18,18,18,1429,1417,1401
3,86,86,43,645,18,18,18,1447,1435,1419
3,87,87,44,653,18,18,18,1465,1453,1437
3,88,88,44,660,18,18,18,1483,1471,1455
3,89,89,45,668,18,18,18,1501,1489,1473
3,90,90,45,675,18,18,18,1519,1507,1491
3,91,91,46,683,18,18,18,1537,1525,1509
3,92,92,46,690,18,18,18,1555,1543,1527
3,93,93,47,698,18,18,18,1573,1561,1545
3,94,94,47,705,18,18,18,1591,1579,1563
3,95,95,48,713,18,18,18,1609,1597,1581
3,96,96,48,720,18,18,18,1627,1615,1599
3,97,97,49,728,19,18,18,1645,1633,1617
3,98,98,49,735,19,18,18,1664,1651,1635
3,99,99,50,743,19,18,18,1683,1669,1653
3,100,100,50,750,19,18,18,1702,1687,1671
3,101,101,51,758,19,18,18,1721,1705,1689
3,102,102,51,765,19,18,18,1740,1723,1707
3,103,103,52,773,19,18,18,1759,1741,1725
3,104,104,52,780,19,18,18,1778,1759,1743
3,105,105,53,788,19,18,18,1797,1777,1761
3,106,106,53,795,19,18,18,1816,1795,1779
3,107,107,54,803,19,18,18,1835,1813,1797
3,108,108,54,810,19,19,18,1854,1831,1815
3,109,109,55,818,19,19,18,1873,1850,1833
3,110,110,55,825,19,19,18,1892,1869,1851
3,111,111,56,833,19,19,18,1911,1888,1869
3,112,112,56,840,19,19,18,1930,1907,1887
3,113,113,57,848,19,19,18,1949,1926,1905
3,114,114,57,855,19,19,18,1968,1945,1923
3,115,115,58,863,19,19,18,1987,1964,1941
3,116,116,58,870,19,19,18,2006,1983,1959
3,117,117,59,878,19,19,18,2025,2002,1977
3,118,118,59,885,19,19,18,2044,2021,1995
3,119,119,60,893,19,19,18,2063,2040,2013
3,120,120,60,900,19,19,18,2082,2059,2031
3,121,121,61,908,19,19,18,2101,2078,2049
3,122,122,61,915,19,19,19,2120,2097,2067
3,123,123,62,923,19,19,19,2139,2116,2086
3,124,124,62,930,19,19,19,2158,2135,2105
3,125,125,63,938,20,19,19,2177,2154,2124
3,126,126,63,945,20,19,19,2197,2173,2143
3,127,127,64,953,20,19,19,2217,2192,2162
3,128,128,64,960,20,19,19,2237,2211,2181
3,129,129,65,968,20,19,19,2257,2230,2200
3,130,130,65,975,20,19,19,2277,2249,2219
3,131,131,66,983,20,19,19,2297,2268,2238
3,132,132,66,990,20,19,19,2317,2287,2257
3,133,133,67,998,20,19,19,2337,2306,2276
3,134,134,67,1005,20,19,19,2357,2325,2295
3,135,135,68,1013,20,19,19,2377,2344,2314
3,136,136,68,1020,20,19,19,2397,2363,2333
3,137,137,69,1028,20,19,19,2417,2382,2352
3,138,138,69,1035,20,19,19,2437,2401,2371
3,139,139,70,1043,20,19,19,2457,2420,2390
3,140,140,70,1050,20,20,19,2477,2439,2409
3,141,141,71,1058,20,20,19,2497,2459,2428
3,142,142,71,1065,20,20,19,2517,2479,2447
3,143,143,72,1073,20,20,19,2537,2499,2466
3,144,144,72,1080,20,20,19,2557,2519,2485
3,145,145,73,1088,20,20,19,2577,2539,2504
3,146,146,73,1095,20,20,19,2597,2559,2523
3,147,147,74,1103,20,20,19,2617,2579,2542
3,148,148,74,1110,20,20,19,2637,2599,2561
3,149,149,75,1118,20,20,19,2657,2619,2580
3,150,150,75,1125,20,20,19,2677,2639,2599
3,151,151,76,1133,20,20,19,2697,2659,2618
3,152,152,76,1140,21,20,19,2717,2679,2637
3,153,153,77,1148,21,20,19,2738,2699,2656
3,154,154,77,1155,21,20,19,2759,2719,2675
3,155,155,78,1163,21,20,19,2780,2739,2694
3,156,156,78,1170,21,20,19,2801,2759,2713
3,157,157,79,1178,21,20,19,2822,2779,2732
3,158,158,79,1185,21,20,20,2843,2799,2751
3,159,159,80,1193,21,20,20,2864,2819,2771
3,160,160,80,1200,21,20,20,2885,2839,2791
3,161,161,81,1208,21,20,20,2906,2859,2811
3,162,162,81,1215,21,20,20,2927,2879,2831
3,163,163,82,1223,21,20,20,2948,2899,2851
3,164,164,82,1230,21,20,20,2969,2919,2871
3,165,165,83,1238,21,20,20,2990,2939,2891
3,166,166,83,1245,21,20,20,3011,2959,2911
3,167,167,84,1253,21,20,20,3032,2979,2931
3,168,168,84,1260,21,20,20,3053,2999,2951
3,169,169,85,1268,21,20,20,3074,3019,2971
3,170,170,85,1275,21,21,20,3095,3039,2991
3,171,171,86,1283,21,21,20,3116,3060,3011
3,172,172,86,1290,21,21,20,3137,3081,3031
3,173,173,87,1298,21,21,20,3158,3102,3051
3,174,174,87,1305,21,21,20,3179,3123,3071
3,175,175,88,1313,21,21,20,3200,3144,3091
3,176,176,88,1320,21,21,20,3221,3165,3111
3,177,177,89,1328,21,21,20,3242,3186,3131
3,178,178,89,1335,22,21,20,3263,3207,3151
3,179,179,90,1343,22,21,20,3285,3228,3171
3,180,180,90,1350,22,21,20,3307,3249,3191
3,181,181,91,1358,22,21,20,3329,3270,3211
3,182,182,91,1365,22,21,20,3351,3291,3231
3,183,183,92,1373,22,21,20,3373,3312,3251
3,184,184,92,1380,22,21,20,3395,3333,3271
3,185,185,93,1388,22,21,20,3417,3354,3291
3,186,186,93,1395,22,21,20,3439,3375,3311
3,187,187,94,1403,22,21,20,3461,3396,3331
3,188,188,94,1410,22,21,20,3483,3417,3351
3,189,189,95,1418,22,21,20,3505,3438,3371
3,190,190,95,1425,22,21,20,3527,3459,3391
3,191,191,96,1433,22,21,20,3549,3480,3411
3,192,192,96,1440,22,21,21,3571,3501,3431
3,193,193,97,1448,22,21,21,3593,3522,3452
3,194,194,97,1455,22,21,21,3615,3543,3473
3,195,195,98,1463,22,21,21,3637,3564,3494
3,196,196,98,1470,22,21,21,3659,3585,3515
3,197,197,99,1478,22,21,21,3681,3606,3536
3,198,198,99,1485,22,21,21,3703,3627,3557
3,199,199,100,1493,22,22,21,3725,3648,3578
3,200,200,100,1500,22,22,21,3747,3670,3599
3,201,201,101,1508,22,22,21,3769,3692,3620
3,202,202,101,1515,23,22,21,3791,3714,3641
3,203,203,102,1523,23,22,21,3814,3736,3662
3,204,204,102,1530,23,22,21,3837,3758,3683
3,205,205,103,1538,23,22,21,3860,3780,3704
3,206,206,103,1545,23,22,21,3883,3802,3725
3,207,207,104,1553,23,22,21,3906,3824,3746
3,208,208,104,1560,23,22,21,3929,3846,3767
3,209,209,105,1568,23,22,21,3952,3868,3788
3,210,210,105,1575,23,22,21,3975,3890,3809
3,211,211,106,1583,23,22,21,3998,3912,3830
3,212,212,106,1590,23,22,21,4021,3934,3851
3,213,213,107,1598,23,22,21,4044,3956,3872
3,214,214,107,1605,23,22,21,4067,3978,3893
3,215,215,108,1613,23,22,21,4090,4000,3914
3,216,216,108,1620,23,22,21,4113,4022,3935
3,217,217,109,1628,23,22,21,4136,4044,3956
3,218,218,109,1635,23,22,21,4159,4066,3977
3,219,219,110,1643,23,22,21,4182,4088,3998
3,220,220,110,1650,23,22,21,4205,4110,4019
3,221,221,111,1658,23,22,21,4228,4132,4040
3,222,222,111,1665,23,22,21,4251,4154,4061
3,223,223,112,1673,23,22,21,4274,4176,4082
3,224,224,112,1680,23,22,21,4297,4198,4103
3,225,225,113,1688,23,22,22,4320,4220,4124
3,226,226,113,1695,24,23,22,4343,4242,4146
3,227,227,114,1703,24,23,22,4367,4265,4168
3,228,228,114,1710,24,23,22,4391,4288,4190
3,229,229,115,1718,24,23,22,4415,4311,4212
3,230,230,115,1725,24,23,22,4439,4334,4234
3,231,231,116,1733,24,23,22,4463,4357,4256
3,232,232,116,1740,24,23,22,4487,4380,4278
3,233,233,117,1748,24,23,22,4511,4403,4300
3,234,234,117,1755,24,23,22,4535,4426,4322
3,235,235,118,1763,24,23,22,4559,4449,4344
3,236,236,118,1770,24,23,22,4583,4472,4366
3,237,237,119,1778,24,23,22,4607,4495,4388
3,238,238,119,1785,24,23,22,4631,4518,4410
3,239,239,120,1793,24,23,22,4655,4541,4432
3,240,240,120,1800,24,23,22,4679,4564,4454
3,241,241,121,1808,24,23,22,4703,4587,4476
3,242,242,121,1815,24,23,22,4727,4610,4498
3,243,243,122,1823,24,23,22,4751,4633,4520
3,244,244,122,1830,24,23,22,4775,4656,4542
3,245,245,123,1838,24,23,22,4799,4679,4564
3,246,246,123,1845,24,23,22,4823,4702,4586
3,247,247,124,1853,24,23,22,4847,4725,4608
3,248,248,124,1860,25,23,22,4871,4748,4630
3,249,249,125,1868,25,23,22,4896,4771,4652
3,250,250,125,1875,25,23,22,4921,4794,4674
3,251,251,126,1883,25,23,22,4946,4817,4696
3,252,252,126,1890,25,24,22,4971,4840,4718
3,253,253,127,1898,25,24,22,4996,4864,4740
3,254,254,127,1905,25,24,22,5021,4888,4762
3,255,255,128,1913,25,24,22,5046,4912,4784
3,256,256,128,1920,25,24,23,5071,4936,4806
3,257,257,129,1928,25,24,23,5096,4960,4829
3,258,258,129,1935,25,24,23,5121,4984,4852
3,259,259,130,1943,25,24,23,5146,5008,4875
3,260,260,130,1950,25,24,23,5171,5032,4898
3,261,261,131,1958,25,24,23,5196,5056,4921
3,262,262,131,1965,25,24,23,5221,5080,4944
3,263,263,132,1973,25,24,23,5246,5104,4967
3,264,264,132,1980,25,24,23,5271,5128,4990
3,265,265,133,1988,25,24,23,5296,5152,5013
3,266,266,133,1995,25,24,23,5321,5176,5036
3,267,267,134,2003,25,24,23,5346,5200,5059
3,268,268,134,2010,25,24,23,5371,5224,5082
3,269,269,135,2018,25,24,23,5396,5248,5105
3,270,270,135,2025,26,24,23,5421,5272,5128
3,271,271,136,2033,26,24,23,5447,5296,5151
3,272,272,136,2040,26,24,23,5473,5320,5174
3,273,273,137,2048,26,24,23,5499,5344,5197
3,274,274,137,2055,26,24,23,5525,5368,5220
3,275,275,138,2063,26,24,23,5551,5392,5243
3,276,276,138,2070,26,24,23,5577,5416,5266
3,277,277,139,2078,26,25,23,5603,5440,5289
3,278,278,139,2085,26,25,23,5629,5465,5312
3,279,279,140,2093,26,25,23,5655,5490,5335
3,280,280,140,2100,26,25,23,5681,5515,5358
3,281,281,141,2108,26,25,23,5707,5540,5381
